bio_reference,species,sl,COUNT,nl
TBM1998041503,8847010603,25,1,1
TBM1998041503,8847010701,44,1,1
TBM1998041508,8747010803,85,1,1
TBM1998041508,8805020300,29,1,13
TBM1998041508,8805020300,34,1,13
TBM1998041508,8805020300,38,2,13
TBM1998041508,8805020300,39,1,13
TBM1998041508,8805020300,41,1,13
TBM1998041508,8805020300,42,1,13
TBM1998041508,8805020300,43,2,13
TBM1998041508,8805020300,46,1,13
TBM1998041508,8805020300,47,1,13
TBM1998041508,8805020300,48,1,13
TBM1998041508,8805020300,52,1,13
TBM1998041513,6189010301,33,1,1
TBM1998041513,8762020101,42,1,1
TBM1998041513,8847010701,44,1,1
TBM1998041513,8857030302,60,1,2
TBM1998041513,8857030302,72,1,2
TBM1998041703,6189010301,22,1,1
TBM1998041703,8747010400,20,2,12
TBM1998041703,8747010400,21,5,12
TBM1998041703,8747010400,22,5,12
TBM1998041703,8803020202,132,1,4
TBM1998041703,8803020202,144,1,4
TBM1998041703,8803020202,145,1,4
TBM1998041703,8803020202,155,1,4
TBM1998041703,8805020300,21,1,13
TBM1998041703,8805020300,23,1,13
TBM1998041703,8805020300,25,1,13
TBM1998041703,8805020300,27,1,13
TBM1998041703,8805020300,29,1,13
TBM1998041703,8805020300,31,2,13
TBM1998041703,8805020300,33,1,13
TBM1998041703,8805020300,35,1,13
TBM1998041703,8805020300,36,1,13
TBM1998041703,8805020300,37,1,13
TBM1998041703,8805020300,38,1,13
TBM1998041703,8805020300,51,1,13
TBM1998041703,8835390100,29,1,8
TBM1998041703,8835390100,32,1,8
TBM1998041703,8835390100,33,1,8
TBM1998041703,8835390100,34,1,8
TBM1998041703,8835390100,35,2,8
TBM1998041703,8835390100,38,1,8
TBM1998041703,8835390100,39,1,8
TBM1998041703,8835390102,41,1,13
TBM1998041703,8835390102,44,1,13
TBM1998041703,8835390102,45,2,13
TBM1998041703,8835390102,46,1,13
TBM1998041703,8835390102,47,1,13
TBM1998041703,8835390102,49,2,13
TBM1998041703,8835390102,50,1,13
TBM1998041703,8835390102,51,1,13
TBM1998041703,8835390102,52,1,13
TBM1998041703,8835390102,59,1,13
TBM1998041703,8835390102,60,1,13
TBM1998041703,8835390111,49,1,1
TBM1998041703,8835430201,34,2,13
TBM1998041703,8835430201,35,1,13
TBM1998041703,8835430201,37,1,13
TBM1998041703,8835430201,38,2,13
TBM1998041703,8835430201,39,1,13
TBM1998041703,8835430201,42,1,13
TBM1998041703,8835430201,48,2,13
TBM1998041703,8835430201,49,1,13
TBM1998041703,8835430201,53,1,13
TBM1998041703,8835430201,55,1,13
TBM1998041703,8835440401,52,2,5
TBM1998041703,8835440401,54,1,5
TBM1998041703,8835440401,57,1,5
TBM1998041703,8835440401,61,1,5
TBM1998041703,8836010102,128,1,1
TBM1998041703,8857030302,38,1,1
TBM1998042102,8826020103,20,1,1
TBM1998051103,8747010400,29,2,13
TBM1998051103,8747010400,31,2,13
TBM1998051103,8747010400,32,1,13
TBM1998051103,8747010400,34,1,13
TBM1998051103,8747010400,39,3,13
TBM1998051103,8747010400,40,1,13
TBM1998051103,8747010400,43,2,13
TBM1998051103,8747010400,51,1,13
TBM1998051103,8747020201,31,2,24
TBM1998051103,8747020201,34,2,24
TBM1998051103,8747020201,35,2,24
TBM1998051103,8747020201,36,3,24
TBM1998051103,8747020201,38,1,24
TBM1998051103,8747020201,39,1,24
TBM1998051103,8747020201,47,1,24
TBM1998051103,8747020201,48,1,24
TBM1998051103,8747020201,49,1,24
TBM1998051103,8747020201,50,1,24
TBM1998051103,8747020201,52,1,24
TBM1998051103,8747020201,54,2,24
TBM1998051103,8747020201,56,1,24
TBM1998051103,8747020201,57,1,24
TBM1998051103,8747020201,59,2,24
TBM1998051103,8747020201,62,1,24
TBM1998051103,8747020201,105,1,24
TBM1998051103,8747020202,33,1,5
TBM1998051103,8747020202,35,1,5
TBM1998051103,8747020202,36,1,5
TBM1998051103,8747020202,59,1,5
TBM1998051103,8747020202,60,1,5
TBM1998051103,8805020300,24,1,13
TBM1998051103,8805020300,25,1,13
TBM1998051103,8805020300,27,1,13
TBM1998051103,8805020300,29,1,13
TBM1998051103,8805020300,30,1,13
TBM1998051103,8805020300,31,2,13
TBM1998051103,8805020300,32,1,13
TBM1998051103,8805020300,33,2,13
TBM1998051103,8805020300,34,3,13
TBM1998051103,8835440401,78,1,1
TBM1998051103,8836010101,52,1,1
TBM1998051103,8850030502,28,1,1
TBM1998051103,8861010208,15,1,1
TBM1998051105,8747020201,26,1,10
TBM1998051105,8747020201,28,1,10
TBM1998051105,8747020201,31,1,10
TBM1998051105,8747020201,32,1,10
TBM1998051105,8747020201,33,2,10
TBM1998051105,8747020201,34,2,10
TBM1998051105,8747020201,38,2,10
TBM1998051105,8762020101,40,1,1
TBM1998051202,6189010301,36,1,1
TBM1998051202,8762020101,53,2,2
TBM1998051202,8820020104,120,1,1
TBM1998051202,8826020103,22,1,1
TBM1998051202,8835430201,37,1,2
TBM1998051202,8835430201,44,1,2
TBM1998051202,8842010302,17,1,1
TBM1998051202,8847010701,20,1,1
TBM1998051205,8835440301,11,1,1
TBM1998051205,8847010701,28,1,1
TBM1998051205,8857030302,67,1,1
TBM1998051206,8805020201,12,2,13
TBM1998051206,8805020201,13,3,13
TBM1998051206,8805020201,14,7,13
TBM1998051206,8805020201,15,1,13
TBM1998051206,8835440102,14,1,2
TBM1998051206,8835440102,15,1,2
TBM1998051206,8835440301,11,1,5
TBM1998051206,8835440301,12,1,5
TBM1998051206,8835440301,13,2,5
TBM1998051206,8835440301,16,1,5
TBM1998051206,8835440601,16,1,1
TBM1998051206,8835440801,9,1,2
TBM1998051206,8835440801,10,1,2
TBM1998051206,8847010701,13,3,23
TBM1998051206,8847010701,14,3,23
TBM1998051206,8847010701,15,6,23
TBM1998051206,8847010701,16,4,23
TBM1998051206,8847010701,17,1,23
TBM1998051206,8847010701,18,3,23
TBM1998051206,8847010701,19,1,23
TBM1998051206,8847010701,21,1,23
TBM1998051206,8847010701,23,1,23
TBM1998051302,8762020101,40,1,2
TBM1998051302,8762020101,48,1,2
TBM1998051302,8804040213,16,1,7
TBM1998051302,8804040213,17,1,7
TBM1998051302,8804040213,21,1,7
TBM1998051302,8804040213,22,2,7
TBM1998051302,8804040213,23,1,7
TBM1998051302,8804040213,27,1,7
TBM1998051302,8861010208,11,1,2
TBM1998051302,8861010208,12,1,2
TBM1998051305,8820020104,43,1,1
TBM1998051305,8835400201,18,1,2
TBM1998051305,8835400201,25,1,2
TBM1998051305,8835430201,37,1,10
TBM1998051305,8835430201,39,1,10
TBM1998051305,8835430201,41,2,10
TBM1998051305,8835430201,43,1,10
TBM1998051305,8835430201,47,2,10
TBM1998051305,8835430201,50,2,10
TBM1998051305,8835430201,62,1,10
TBM1998051305,8835440301,18,1,1
TBM1998051902,6177010102,24,1,1
TBM1998051902,6189010301,16,1,9
TBM1998051902,6189010301,17,1,9
TBM1998051902,6189010301,26,2,9
TBM1998051902,6189010301,28,1,9
TBM1998051902,6189010301,30,1,9
TBM1998051902,6189010301,31,1,9
TBM1998051902,6189010301,32,2,9
TBM1998051902,8804040301,17,1,23
TBM1998051902,8804040301,18,1,23
TBM1998051902,8804040301,21,1,23
TBM1998051902,8804040301,24,1,23
TBM1998051902,8804040301,25,1,23
TBM1998051902,8804040301,26,2,23
TBM1998051902,8804040301,32,2,23
TBM1998051902,8804040301,35,2,23
TBM1998051902,8804040301,36,3,23
TBM1998051902,8804040301,37,2,23
TBM1998051902,8804040301,38,1,23
TBM1998051902,8804040301,40,1,23
TBM1998051902,8804040301,41,3,23
TBM1998051902,8804040301,42,2,23
TBM1998051902,8804040501,37,1,2
TBM1998051902,8804040501,43,1,2
TBM1998051902,8835430201,38,1,13
TBM1998051902,8835430201,39,1,13
TBM1998051902,8835430201,42,1,13
TBM1998051902,8835430201,43,1,13
TBM1998051902,8835430201,44,1,13
TBM1998051902,8835430201,45,1,13
TBM1998051902,8835430201,46,1,13
TBM1998051902,8835430201,47,3,13
TBM1998051902,8835430201,48,2,13
TBM1998051902,8835430201,52,1,13
TBM1998051902,8835440301,16,2,13
TBM1998051902,8835440301,17,1,13
TBM1998051902,8835440301,18,1,13
TBM1998051902,8835440301,19,1,13
TBM1998051902,8835440301,20,2,13
TBM1998051902,8835440301,21,2,13
TBM1998051902,8835440301,23,1,13
TBM1998051902,8835440301,24,2,13
TBM1998051902,8835440301,25,1,13
TBM1998051902,8835440401,48,1,15
TBM1998051902,8835440401,50,1,15
TBM1998051902,8835440401,51,1,15
TBM1998051902,8835440401,52,1,15
TBM1998051902,8835440401,53,1,15
TBM1998051902,8835440401,56,1,15
TBM1998051902,8835440401,58,1,15
TBM1998051902,8835440401,59,1,15
TBM1998051902,8835440401,60,1,15
TBM1998051902,8835440401,67,1,15
TBM1998051902,8835440401,68,1,15
TBM1998051902,8835440401,72,3,15
TBM1998051902,8835440401,74,1,15
TBM1998051902,8847010701,40,1,1
TBM1998051905,6189010301,49,1,1
TBM1998051905,8762020101,39,1,2
TBM1998051905,8762020101,72,1,2
TBM1998052007,8713070101,625,1,1
TBM1998052007,8762020101,40,1,2
TBM1998052007,8762020101,43,1,2
TBM1998052007,8803020202,248,1,2
TBM1998052007,8803020202,345,1,2
TBM1998052007,8820020113,66,1,1
TBM1998052007,8835390203,276,1,1
TBM1998052007,8836010102,221,1,3
TBM1998052007,8836010102,229,1,3
TBM1998052007,8836010102,242,1,3
TBM1998052101,8803020200,56,1,1
TBM1998052101,8820020104,128,1,1
TBM1998052101,8820020113,86,1,4
TBM1998052101,8820020113,87,2,4
TBM1998052101,8820020113,129,1,4
TBM1998052101,8820020205,38,1,1
TBM1998052101,8835020301,33,1,1
TBM1998052101,8835400201,37,2,13
TBM1998052101,8835400201,45,1,13
TBM1998052101,8835400201,47,1,13
TBM1998052101,8835400201,49,1,13
TBM1998052101,8835400201,52,1,13
TBM1998052101,8835400201,54,1,13
TBM1998052101,8835400201,55,2,13
TBM1998052101,8835400201,56,1,13
TBM1998052101,8835400201,59,1,13
TBM1998052101,8835400201,60,1,13
TBM1998052101,8835400201,65,1,13
TBM1998052101,8835430201,27,1,13
TBM1998052101,8835430201,29,1,13
TBM1998052101,8835430201,31,1,13
TBM1998052101,8835430201,34,1,13
TBM1998052101,8835430201,35,1,13
TBM1998052101,8835430201,37,1,13
TBM1998052101,8835430201,38,1,13
TBM1998052101,8835430201,40,2,13
TBM1998052101,8835430201,41,2,13
TBM1998052101,8835430201,42,1,13
TBM1998052101,8835430201,43,1,13
TBM1998052101,8835430401,35,1,1
TBM1998052101,8842010302,58,1,1
TBM1998052101,8847010603,43,1,1
TBM1998052101,8857030302,108,1,1
TBM1998052101,8861030101,26,1,1
TBM1998052102,8835430201,52,1,4
TBM1998052102,8835430201,56,1,4
TBM1998052102,8835430201,59,1,4
TBM1998052102,8835430201,65,1,4
TBM1998052202,6177010102,22,1,2
TBM1998052202,6177010102,25,1,2
TBM1998052202,8747020202,47,3,7
TBM1998052202,8747020202,49,2,7
TBM1998052202,8747020202,50,1,7
TBM1998052202,8747020202,52,1,7
TBM1998052202,8783010202,42,1,1
TBM1998052202,8803020200,83,1,1
TBM1998052202,8803020202,160,1,1
TBM1998052202,8804040301,20,1,13
TBM1998052202,8804040301,22,1,13
TBM1998052202,8804040301,23,1,13
TBM1998052202,8804040301,26,4,13
TBM1998052202,8804040301,27,1,13
TBM1998052202,8804040301,28,2,13
TBM1998052202,8804040301,29,2,13
TBM1998052202,8804040301,37,1,13
TBM1998052202,8804040501,34,1,6
TBM1998052202,8804040501,37,2,6
TBM1998052202,8804040501,39,1,6
TBM1998052202,8804040501,46,1,6
TBM1998052202,8804040501,47,1,6
TBM1998052202,8805020300,24,1,13
TBM1998052202,8805020300,25,1,13
TBM1998052202,8805020300,26,2,13
TBM1998052202,8805020300,27,1,13
TBM1998052202,8805020300,29,1,13
TBM1998052202,8805020300,34,1,13
TBM1998052202,8805020300,37,1,13
TBM1998052202,8805020300,40,1,13
TBM1998052202,8805020300,42,2,13
TBM1998052202,8805020300,43,1,13
TBM1998052202,8805020300,49,1,13
TBM1998052202,8820020113,76,2,8
TBM1998052202,8820020113,83,1,8
TBM1998052202,8820020113,102,2,8
TBM1998052202,8820020113,104,2,8
TBM1998052202,8820020113,106,1,8
TBM1998052202,8835400201,44,1,2
TBM1998052202,8835400201,48,1,2
TBM1998052202,8835430201,24,1,21
TBM1998052202,8835430201,26,1,21
TBM1998052202,8835430201,29,2,21
TBM1998052202,8835430201,30,1,21
TBM1998052202,8835430201,36,1,21
TBM1998052202,8835430201,37,1,21
TBM1998052202,8835430201,39,2,21
TBM1998052202,8835430201,40,1,21
TBM1998052202,8835430201,43,1,21
TBM1998052202,8835430201,44,1,21
TBM1998052202,8835430201,45,2,21
TBM1998052202,8835430201,46,1,21
TBM1998052202,8835430201,49,1,21
TBM1998052202,8835430201,50,1,21
TBM1998052202,8835430201,54,2,21
TBM1998052202,8835430201,56,1,21
TBM1998052202,8835430201,58,1,21
TBM1998052202,8835440102,37,1,1
TBM1998052202,8835440401,55,1,1
TBM1998052202,8847010603,38,1,1
TBM1998052203,8804040301,23,1,10
TBM1998052203,8804040301,25,1,10
TBM1998052203,8804040301,26,1,10
TBM1998052203,8804040301,28,3,10
TBM1998052203,8804040301,30,2,10
TBM1998052203,8804040301,31,1,10
TBM1998052203,8804040301,34,1,10
TBM1998052203,8835390100,17,2,2
TBM1998052203,8835400201,38,1,1
TBM1998052203,8835430201,30,1,10
TBM1998052203,8835430201,31,1,10
TBM1998052203,8835430201,32,1,10
TBM1998052203,8835430201,33,1,10
TBM1998052203,8835430201,34,1,10
TBM1998052203,8835430201,35,1,10
TBM1998052203,8835430201,36,1,10
TBM1998052203,8835430201,39,1,10
TBM1998052203,8835430201,40,1,10
TBM1998052203,8835430201,42,1,10
TBM1998052203,8835430301,20,1,9
TBM1998052203,8835430301,22,2,9
TBM1998052203,8835430301,24,3,9
TBM1998052203,8835430301,26,2,9
TBM1998052203,8835430301,27,1,9
TBM1998052203,8835440102,34,1,2
TBM1998052203,8835440102,35,1,2
TBM1998052203,8847010701,22,1,3
TBM1998052203,8847010701,23,1,3
TBM1998052203,8847010701,29,1,3
TBM1998052203,8861010208,21,1,3
TBM1998052203,8861010208,25,1,3
TBM1998052203,8861010208,27,1,3
TBM1998052605,8835430201,56,1,5
TBM1998052605,8835430201,57,1,5
TBM1998052605,8835430201,70,1,5
TBM1998052605,8835430201,79,1,5
TBM1998052605,8835430201,128,1,5
TBM1998061001,8777180202,301,1,3
TBM1998061001,8777180202,303,1,3
TBM1998061001,8777180202,313,1,3
TBM1998061001,8820020104,176,1,1
TBM1998061001,8835280501,16,1,1
TBM1998061001,8835440601,16,1,2
TBM1998061001,8835440601,17,1,2
TBM1998061003,8747020201,23,1,1
TBM1998061003,8805020300,13,1,1
TBM1998061003,8835280501,11,1,3
TBM1998061003,8835280501,12,2,3
TBM1998061003,8835440106,10,1,1
TBM1998061003,8835440601,11,1,1
TBM1998061005,6189010301,19,1,2
TBM1998061005,6189010301,64,1,2
TBM1998061005,8820020104,114,1,1
TBM1998061005,8826020103,48,1,2
TBM1998061005,8826020103,51,1,2
TBM1998061005,8826020104,17,1,1
TBM1998061005,8835430201,81,1,1
TBM1998061005,8835440401,84,1,15
TBM1998061005,8835440401,86,1,15
TBM1998061005,8835440401,88,1,15
TBM1998061005,8835440401,89,1,15
TBM1998061005,8835440401,96,1,15
TBM1998061005,8835440401,97,1,15
TBM1998061005,8835440401,100,1,15
TBM1998061005,8835440401,101,1,15
TBM1998061005,8835440401,102,1,15
TBM1998061005,8835440401,104,1,15
TBM1998061005,8835440401,106,1,15
TBM1998061005,8835440401,109,1,15
TBM1998061005,8835440401,117,2,15
TBM1998061005,8835440401,119,1,15
TBM1998061005,8835440601,63,1,8
TBM1998061005,8835440601,73,1,8
TBM1998061005,8835440601,77,1,8
TBM1998061005,8835440601,80,1,8
TBM1998061005,8835440601,86,1,8
TBM1998061005,8835440601,87,1,8
TBM1998061005,8835440601,88,1,8
TBM1998061005,8835440601,92,1,8
TBM1998061104,6177010102,9,1,1
TBM1998061104,8803010300,184,1,1
TBM1998061104,8804040301,17,2,14
TBM1998061104,8804040301,18,1,14
TBM1998061104,8804040301,20,2,14
TBM1998061104,8804040301,23,3,14
TBM1998061104,8804040301,24,1,14
TBM1998061104,8804040301,25,1,14
TBM1998061104,8804040301,26,2,14
TBM1998061104,8804040301,27,1,14
TBM1998061104,8804040301,30,1,14
TBM1998061104,8804040501,14,1,3
TBM1998061104,8804040501,17,1,3
TBM1998061104,8804040501,21,1,3
TBM1998061104,8805020300,27,1,10
TBM1998061104,8805020300,35,1,10
TBM1998061104,8805020300,36,1,10
TBM1998061104,8805020300,38,1,10
TBM1998061104,8805020300,44,2,10
TBM1998061104,8805020300,52,1,10
TBM1998061104,8805020300,53,1,10
TBM1998061104,8805020300,54,1,10
TBM1998061104,8805020300,58,1,10
TBM1998061104,8835280501,22,1,2
TBM1998061104,8835280501,30,1,2
TBM1998061104,8835390100,18,1,5
TBM1998061104,8835390100,26,1,5
TBM1998061104,8835390100,27,1,5
TBM1998061104,8835390100,29,1,5
TBM1998061104,8835390100,30,1,5
TBM1998061104,8835390111,72,1,2
TBM1998061104,8835390111,79,1,2
TBM1998061104,8835430201,44,1,11
TBM1998061104,8835430201,46,2,11
TBM1998061104,8835430201,48,1,11
TBM1998061104,8835430201,53,1,11
TBM1998061104,8835430201,57,1,11
TBM1998061104,8835430201,58,2,11
TBM1998061104,8835430201,63,1,11
TBM1998061104,8835430201,69,1,11
TBM1998061104,8835430201,73,1,11
TBM1998061104,8835430301,25,1,18
TBM1998061104,8835430301,27,3,18
TBM1998061104,8835430301,28,1,18
TBM1998061104,8835430301,29,3,18
TBM1998061104,8835430301,30,2,18
TBM1998061104,8835430301,31,4,18
TBM1998061104,8835430301,32,1,18
TBM1998061104,8835430301,33,1,18
TBM1998061104,8835430301,36,1,18
TBM1998061104,8835430301,45,1,18
TBM1998061104,8835440102,41,1,1
TBM1998061104,8847010701,24,1,2
TBM1998061104,8847010701,28,1,2
TBM1998061201,8820020102,115,1,2
TBM1998061201,8820020102,172,1,2
TBM1998061201,8820020104,153,1,1
TBM1998061201,8835020301,71,1,1
TBM1998061201,8835390102,42,1,2
TBM1998061201,8835390102,92,1,2
TBM1998061201,8835400201,38,1,13
TBM1998061201,8835400201,46,1,13
TBM1998061201,8835400201,49,1,13
TBM1998061201,8835400201,53,1,13
TBM1998061201,8835400201,56,2,13
TBM1998061201,8835400201,57,1,13
TBM1998061201,8835400201,59,1,13
TBM1998061201,8835400201,64,2,13
TBM1998061201,8835400201,67,1,13
TBM1998061201,8835400201,68,1,13
TBM1998061201,8835400201,75,1,13
TBM1998061201,8835430201,40,1,13
TBM1998061201,8835430201,54,1,13
TBM1998061201,8835430201,55,1,13
TBM1998061201,8835430201,57,1,13
TBM1998061201,8835430201,62,1,13
TBM1998061201,8835430201,64,1,13
TBM1998061201,8835430201,66,3,13
TBM1998061201,8835430201,67,1,13
TBM1998061201,8835430201,75,1,13
TBM1998061201,8835430201,76,1,13
TBM1998061201,8835430201,77,1,13
TBM1998061201,8835430401,47,1,4
TBM1998061201,8835430401,48,2,4
TBM1998061201,8835430401,50,1,4
TBM1998061201,8835440301,32,1,13
TBM1998061201,8835440301,37,1,13
TBM1998061201,8835440301,41,1,13
TBM1998061201,8835440301,43,1,13
TBM1998061201,8835440301,44,1,13
TBM1998061201,8835440301,45,3,13
TBM1998061201,8835440301,47,1,13
TBM1998061201,8835440301,48,1,13
TBM1998061201,8835440301,50,2,13
TBM1998061201,8835440301,51,1,13
TBM1998061201,8860020703,21,1,5
TBM1998061201,8860020703,31,1,5
TBM1998061201,8860020703,34,1,5
TBM1998061201,8860020703,35,1,5
TBM1998061201,8860020703,49,1,5
TBM1998061201,8860030201,59,1,1
TBM1998061201,8861010208,101,1,2
TBM1998061201,8861010208,110,1,2
TBM1998061201,8861030101,49,1,3
TBM1998061201,8861030101,57,1,3
TBM1998061201,8861030101,97,1,3
TBM1998061202,8835430501,30,1,1
TBM1998061501,6189010301,56,1,1
TBM1998061501,8803020200,98,1,1
TBM1998061501,8804040301,17,2,5
TBM1998061501,8804040301,22,1,5
TBM1998061501,8804040301,41,2,5
TBM1998061501,8804040501,21,1,1
TBM1998061501,8805020300,22,2,13
TBM1998061501,8805020300,23,3,13
TBM1998061501,8805020300,24,2,13
TBM1998061501,8805020300,25,6,13
TBM1998061501,8835280501,27,1,1
TBM1998061501,8835430201,56,1,1
TBM1998061501,8835430301,47,1,1
TBM1998061501,8835440102,34,1,1
TBM1998061501,8847010600,18,1,1
TBM1998061501,8847010701,24,1,13
TBM1998061501,8847010701,26,1,13
TBM1998061501,8847010701,28,4,13
TBM1998061501,8847010701,30,1,13
TBM1998061501,8847010701,32,1,13
TBM1998061501,8847010701,36,1,13
TBM1998061501,8847010701,42,2,13
TBM1998061501,8847010701,47,1,13
TBM1998061501,8847010701,50,1,13
TBM1998061503,8762020101,36,1,1
TBM1998061503,8804040301,29,1,1
TBM1998061503,8805020300,22,1,10
TBM1998061503,8805020300,24,3,10
TBM1998061503,8805020300,26,1,10
TBM1998061503,8805020300,28,1,10
TBM1998061503,8805020300,29,2,10
TBM1998061503,8805020300,33,1,10
TBM1998061503,8805020300,39,1,10
TBM1998061503,8820020104,121,1,1
TBM1998061503,8820020113,65,1,2
TBM1998061503,8820020113,84,1,2
TBM1998061503,8835280501,19,1,3
TBM1998061503,8835280501,21,1,3
TBM1998061503,8835280501,28,1,3
TBM1998061503,8835440102,19,1,3
TBM1998061503,8835440102,25,1,3
TBM1998061503,8835440102,28,1,3
TBM1998061503,8835440601,21,1,1
TBM1998061503,8847010701,22,1,10
TBM1998061503,8847010701,24,1,10
TBM1998061503,8847010701,29,2,10
TBM1998061503,8847010701,32,1,10
TBM1998061503,8847010701,36,2,10
TBM1998061503,8847010701,38,1,10
TBM1998061503,8847010701,43,1,10
TBM1998061503,8847010701,44,1,10
TBM1998061505,8747020201,58,1,2
TBM1998061505,8747020201,62,1,2
TBM1998061505,8747020202,24,2,14
TBM1998061505,8747020202,27,2,14
TBM1998061505,8747020202,28,4,14
TBM1998061505,8747020202,30,1,14
TBM1998061505,8747020202,31,2,14
TBM1998061505,8747020202,32,1,14
TBM1998061505,8747020202,35,1,14
TBM1998061505,8747020202,57,1,14
TBM1998061505,8820020104,99,1,5
TBM1998061505,8820020104,105,1,5
TBM1998061505,8820020104,118,1,5
TBM1998061505,8820020104,122,1,5
TBM1998061505,8820020104,123,1,5
TBM1998061505,8820020113,68,2,11
TBM1998061505,8820020113,72,1,11
TBM1998061505,8820020113,75,1,11
TBM1998061505,8820020113,76,1,11
TBM1998061505,8820020113,79,2,11
TBM1998061505,8820020113,80,1,11
TBM1998061505,8820020113,82,1,11
TBM1998061505,8820020113,94,1,11
TBM1998061505,8820020113,109,1,11
TBM1998061505,8835280501,20,1,2
TBM1998061505,8835280501,22,1,2
TBM1998061505,8835430201,52,1,5
TBM1998061505,8835430201,60,1,5
TBM1998061505,8835430201,61,1,5
TBM1998061505,8835430201,64,1,5
TBM1998061505,8835430201,68,1,5
TBM1998061505,8835440102,27,2,40
TBM1998061505,8835440102,28,2,40
TBM1998061505,8835440102,29,2,40
TBM1998061505,8835440102,30,2,40
TBM1998061505,8835440102,32,2,40
TBM1998061505,8835440102,34,3,40
TBM1998061505,8835440102,35,2,40
TBM1998061505,8835440102,36,2,40
TBM1998061505,8835440102,37,3,40
TBM1998061505,8835440102,38,2,40
TBM1998061505,8835440102,39,2,40
TBM1998061505,8835440102,40,1,40
TBM1998061505,8835440102,41,1,40
TBM1998061505,8835440102,42,1,40
TBM1998061505,8835440102,43,3,40
TBM1998061505,8835440102,44,3,40
TBM1998061505,8835440102,46,2,40
TBM1998061505,8835440102,47,1,40
TBM1998061505,8835440102,49,1,40
TBM1998061505,8835440102,52,2,40
TBM1998061505,8835440102,58,1,40
TBM1998061505,8835440301,22,2,23
TBM1998061505,8835440301,24,1,23
TBM1998061505,8835440301,25,1,23
TBM1998061505,8835440301,26,3,23
TBM1998061505,8835440301,27,3,23
TBM1998061505,8835440301,28,1,23
TBM1998061505,8835440301,29,2,23
TBM1998061505,8835440301,32,1,23
TBM1998061505,8835440301,34,1,23
TBM1998061505,8835440301,35,1,23
TBM1998061505,8835440301,36,1,23
