Reference,Beg_end,Period,WindDirection,WindSpeed,CloudCover,Precipitation,Tide,Current,Flag
TBM1996101404,B,2,NE,10,80,N,LF,,
TBM1996101405,B,2,NE,10,80,N,LF,,
TBM1996101406,B,2,NE,10,80,N,LF,,
TBM1996101407,B,2,NE,15,80,N,LS,,
TBM1996101408,B,2,NW,15,5,N,MR,,
TBM1996101409,B,2,NE,15,80,N,LR,,
TBM1996101410,B,2,NE,15,80,N,LR,,
TBM1996101411,B,2,NE,15,80,N,LR,,
TBM1996101412,B,2,E,15,30,N,LR,,
TBM1996101413,B,2,E,15,30,N,MR,,
TBM1996101414,B,2,E,5,20,N,MR,,
TBM1996101415,B,2,NE,18,40,N,MR,,
TBM1996101416,B,2,NE,18,40,N,MR,,
TBM1996101501,B,2,E,15,0,N,LF,,
TBM1996101502,B,2,E,20,0,N,LR,,
TBM1996101503,B,2,E,20,0,N,LR,,
TBM1996101504,B,2,E,20,0,N,LR,,
TBM1996101505,B,2,SE,3,20,N,LR,,
TBM1996101506,B,2,SE,3,20,N,MR,,
TBM1996101507,B,2,SE,3,20,N,MR,,
TBM1996101601,B,2,E,15,0,N,MF,,
TBM1996101602,B,2,E,10,0,N,MF,,
TBM1996101603,B,2,E,10,0,N,MF,,
TBM1996101604,B,2,E,10,5,N,LF,,
TBM1996101605,B,2,E,10,10,N,LF,,
TBM1996101606,B,2,E,10,10,N,LF,,
TBM1996101607,B,2,E,10,10,N,LS,,
TBM1996101608,B,2,E,10,10,N,LS,,
TBM1996101609,B,2,E,10,10,N,LR,,
TBM1996101610,B,2,E,10,10,N,LR,,
TBM1996101701,B,2,NE,15,80,N,LF,,
TBM1996101702,B,2,E,5,90,N,HF,,
TBM1996101703,B,2,NE,10,100,N,LF,,
TBM1996101704,B,2,E,5,70,N,HF,,
TBM1996101705,B,2,NE,10,80,N,LS,,
TBM1996101706,B,2,E,5,50,N,MF,,
TBM1996101707,B,2,E,5,70,N,MF,,
TBM1996101708,B,2,NE,10,100,N,LS,,
TBM1996101709,B,2,NE,10,90,N,LS,,
TBM1996101710,B,2,E,5,70,N,LF,,
TBM1996101711,B,2,NE,10,20,N,LR,,
TBM1996101712,B,2,E,5,25,N,LF,,
TBM1996101713,B,2,NE,5,20,N,LR,,
TBM1996101714,B,2,0,0,90,N,LF,,
TBM1996101715,B,2,0,0,90,N,LS,,
TBM1996101716,B,2,NE,2,30,N,LR,,
TBM1996101717,B,2,W,2,80,N,LS,,
TBM1996101718,B,2,NE,2,40,N,MR,,
TBM1996101719,B,2,NW,10,70,N,MR,,
TBM1996101720,B,2,W,2,90,N,LR,,
TBM1996101721,B,2,W,8,50,N,MR,,
TBM1996101722,B,2,W,2,90,N,LR,,
TBM1996101723,B,2,E,2,90,N,LR,,
TBM1996101801,B,2,NE,8,100,N,LF,,
TBM1996101802,B,2,NE,10,100,N,LF,,
TBM1996101803,B,2,NE,2,100,N,LF,,
