"Reference","year","sgyear","FLUCCSCODE","acres","areas","mngacre","lon","lat"
"TBM2001110904","2001","2004",NA,NA,29,2277.82002992933,-82.4274170000018,27.8674330000031
"TBM2002010204","2002","2004",9113,14.4184927312065,29,2277.82002992933,-82.4249000000018,27.8663830000031
"TBM2002021102","2002","2004",NA,NA,29,2277.82002992933,-82.4384170000018,27.8397830000031
"TBM2002050602","2002","2004",9116,7.15863937100552,29,2277.82002992933,-82.4268000000018,27.8676830000031
"TBM2002050801","2002","2004",NA,NA,29,2277.82002992933,-82.4370000000018,27.8770000000031
"TBM2002070104","2002","2004",NA,NA,29,2277.82002992933,-82.4342330000018,27.8847330000031
"TBM2002091102","2002","2004",NA,NA,29,2277.82002992933,-82.4286670000018,27.8699670000031
"TBM2002100701","2002","2004",NA,NA,29,2277.82002992933,-82.4374170000018,27.8401170000031
"TBM2002110507","2002","2004",NA,NA,29,2277.82002992933,-82.4396000000018,27.8230000000031
"TBM2003010405","2003","2004",NA,NA,29,2277.82002992933,-82.4238000000018,27.8830000000031
"TBM2003061204","2003","2004",9116,7.15863937100552,29,2277.82002992933,-82.4257170000018,27.8672830000031
"TBM2003061206","2003","2004",NA,NA,29,2277.82002992933,-82.4265170000018,27.8686670000031
"TBM2003071105","2003","2004",NA,NA,29,2277.82002992933,-82.4418000000018,27.8299330000031
"TBM2003121201","2003","2004",NA,NA,29,2277.82002992933,-82.4368330000018,27.8779670000031
"TBM2001011001","2001","2004",9116,316.913694135905,25,6527.26094322459,-82.5412170000018,27.9349670000031
"TBM2001011002","2001","2004",NA,NA,25,6527.26094322459,-82.5569670000018,27.9630500000031
"TBM2001031006","2001","2004",9116,316.913694135905,25,6527.26094322459,-82.5384500000018,27.9391330000031
"TBM2001040201","2001","2004",NA,NA,25,6527.26094322459,-82.5821670000018,27.9707170000031
"TBM2001040202","2001","2004",NA,NA,25,6527.26094322459,-82.6021330000018,27.9711830000031
